what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961530171
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961534747
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961539571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961563001
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961564413
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961584567
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410961584587
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961585835
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961598082
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410961602691
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961608172
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410961614968
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961628178
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961628299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410961632295
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961634828
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961634829
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410961639663
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961639964
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961640139
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961643135
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961643135
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961646048
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410961647683
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410961649161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961649213
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1410961649236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961649610
error,log,,,"文本搜索期间遇到了问题。",1410961656100
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961659398
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961668457
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961671970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410961672117
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961672829
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410961681665
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961705611
error,log,,,"null",1410961707454
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410961722363
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410961722626
