what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410951713767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951724999
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410951729810
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410951729812
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410951730081
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410951730081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951789975
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410951795503
executed,command,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui.toggle.comment",1410951884045
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410951886288
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951889920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951891600
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951894482
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951894816
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951894853
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951898736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410951956418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410951961568
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410951962416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410951964277
