what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1411301123723
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411301124717
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1411301127413
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411301128437
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1411301128740
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301167551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301191968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301224143
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301230506
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301231654
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301242203
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1411301245960
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301246377
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301268081
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1411301305470
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411301306269
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1411301309252
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411301310336
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1411301313503
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1411301314028
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411301315041
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1411301316554
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411301318076
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1411301329770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411301334821
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411301341518
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1411301341845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301348808
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301355760
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301402264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301403862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301408906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411301416183
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1411301422057
