what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410872679963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410872694373
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410872695476
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410872697683
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410872701211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410872719816
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410872736336
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410872741244
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410872746829
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410872756578
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410872756578
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410872758145
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410872762041
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410872769916
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410872770078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410872784689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410873714188
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410873715136
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410873717333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410873718233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410873854813
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410873857738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410873908536
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410873920148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410875076328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410875077257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410875078336
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410875078949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410876123650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410876137883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410876166707
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410876169879
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410876173244
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410876175211
