what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959023418
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1410959025262
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1410959025842
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1410959027915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410959028442
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410959028845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959029406
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959032232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959032811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959045002
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1410959057851
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1410959060123
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1410959060209
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410959060920
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1410959068662
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1410959069301
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410959069895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959078063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959083491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1410959085766
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1410959086736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1410959090690
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410959093383
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1410959094713
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410959098253
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1410959098980
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410959101239
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410959101917
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959102639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959106605
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959109226
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959143516
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410959168272
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959172969
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1410959173037
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410959173427
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959176017
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1410959186147
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1410959191991
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410959193296
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1410959197788
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410959205100
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410959409535
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959411270
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959427920
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1410959429859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410959431513
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959452526
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1410959452604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959455160
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410959463087
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959468421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959470203
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1410959470222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410959472891
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410959475263
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410959477350
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959479917
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410959481613
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410959483122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959483204
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1410959483229
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959483600
error,log,,,"文本搜索期间遇到了问题。",1410959484338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959485753
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410959487530
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959491876
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410959499924
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959499969
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1410959500003
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410959511023
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959513970
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1410959514018
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410959514465
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410959517198
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410959520061
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410959521732
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410959522717
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410959524198
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410959527423
