what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410776691643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410776705895
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1410776709858
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410776710902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410776914836
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410784049347
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410784067446
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410785039488
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410785039799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410785089228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410785833518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410790257210
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410790285304
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410790294236
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410790311870
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410790312246
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410790319246
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410790319530
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410790322075
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410790322290
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410790343120
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410790346236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410790354763
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410790355141
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410790715370
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410790718616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410790826759
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410790831858
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410790833383
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410790836944
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410790929767
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410790935888
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410790939836
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410790940128
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410790941970
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410790942265
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1410792132259
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410792132418
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1410792132568
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410792132602
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410792136605
